:START_ID,:END_ID,:TYPE
Movie:Crash,Person;Organization:Paul Haggis,DIRECTED_BY
Movie:Crash,Person;Organization:Paul Haggis,WRITTEN_BY
Movie:Crash,Person:Sandra Bullock,STARRED_ACTORS
Movie:Crash,Person:Don Cheadle,STARRED_ACTORS
Movie:Crash,Date:2004,RELEASE_YEAR
Movie:Crash,Language;Text:Persian,IN_LANGUAGE
Movie:Crash,Text:Drama,HAS_GENRE
Movie:Crash,Text:crime,HAS_TAGS
Movie:Crash,Text:r,HAS_TAGS
Movie:Crash,Text:police,HAS_TAGS
Movie:Crash,Text:ensemble cast,HAS_TAGS
Movie:Crash,Text:racism,HAS_TAGS
Movie:Crash,Text:own,HAS_TAGS
Movie:Crash,Text:sandra bullock,HAS_TAGS
Movie:Crash,Text:los angeles,HAS_TAGS
Movie:Crash,Text:don cheadle,HAS_TAGS
Movie:Crash,Text:brendan fraser,HAS_TAGS
Movie:Crash,Text:matt dillon,HAS_TAGS
Movie:Crash,Text:paul haggis,HAS_TAGS
Movie:Crash,Text:terrence howard,HAS_TAGS
Movie:Melvin Goes to Dinner,Person;Organization:Bob Odenkirk,DIRECTED_BY
Movie:Melvin Goes to Dinner,Person;Organization:Michael Blieden,WRITTEN_BY
Movie:Melvin Goes to Dinner,Person:Annabelle Gurwitch,STARRED_ACTORS
Movie:Melvin Goes to Dinner,Person:Matt Price,STARRED_ACTORS
Movie:Melvin Goes to Dinner,Person:Michael Blieden,STARRED_ACTORS
Movie:Melvin Goes to Dinner,Person:Stephanie Courtney,STARRED_ACTORS
Movie:Melvin Goes to Dinner,Date:2003,RELEASE_YEAR
Movie:Melvin Goes to Dinner,Text:r,HAS_TAGS
Movie:Melvin Goes to Dinner,Text:bob odenkirk,HAS_TAGS
Movie:Songwriter,Person;Organization:Alan Rudolph,DIRECTED_BY
Movie:Songwriter,Person:Kris Kristofferson,STARRED_ACTORS
Movie:Songwriter,Person:Rip Torn,STARRED_ACTORS
Movie:Songwriter,Person:Melinda Dillon,STARRED_ACTORS
Movie:Songwriter,Person:Willie Nelson,STARRED_ACTORS
Movie:Songwriter,Date:1984,RELEASE_YEAR
Movie:Songwriter,Text:Music,HAS_GENRE
Movie:Songwriter,Text:musicians,HAS_TAGS
Movie:Un Chien Andalou,Person;Organization:Luis Buñuel,DIRECTED_BY
Movie:Un Chien Andalou,Person;Organization:Luis Buñuel,WRITTEN_BY
Movie:Un Chien Andalou,Person;Organization:Salvador Dalí,WRITTEN_BY
Movie:Un Chien Andalou,Date:1929,RELEASE_YEAR
Movie:Un Chien Andalou,Text:Short,HAS_GENRE
Movie:Un Chien Andalou,Text:surreal,HAS_TAGS
Movie:Un Chien Andalou,Text:short,HAS_TAGS
Movie:Un Chien Andalou,Text:luis buñuel,HAS_TAGS
Movie:Take Out,Person;Organization:Sean Baker,DIRECTED_BY
Movie:Take Out,Person;Organization:Sean Baker,WRITTEN_BY
Movie:Take Out,Date:2004,RELEASE_YEAR
Movie:Walk of Shame,Person;Organization:Steven Brill,DIRECTED_BY
Movie:Walk of Shame,Person;Organization:Steven Brill,WRITTEN_BY
Movie:Walk of Shame,Person:Elizabeth Banks,STARRED_ACTORS
Movie:Walk of Shame,Person:James Marsden,STARRED_ACTORS
Movie:Walk of Shame,Person:Sarah Wright,STARRED_ACTORS
Movie:Walk of Shame,Person:Gillian Jacobs,STARRED_ACTORS
Movie:Walk of Shame,Date:2014,RELEASE_YEAR
Movie:Walk of Shame,Text:Comedy,HAS_GENRE
Movie:Walk of Shame,Text:gillian jacobs,HAS_TAGS
Movie:The Reivers,Person;Organization:Mark Rydell,DIRECTED_BY
Movie:The Reivers,Person;Organization:William Faulkner,WRITTEN_BY
Movie:The Reivers,Person:Steve McQueen,STARRED_ACTORS
Movie:The Reivers,Person:Sharon Farrell,STARRED_ACTORS
Movie:The Reivers,Date:1969,RELEASE_YEAR
Movie:The Reivers,Number:well known,HAS_IMDB_VOTES
Movie:The Reivers,Text:william faulkner,HAS_TAGS
Movie:Godzilla vs. Destoroyah,Person;Organization:Takao Okawara,DIRECTED_BY
Movie:Godzilla vs. Destoroyah,Person:Megumi Odaka,STARRED_ACTORS
Movie:Godzilla vs. Destoroyah,Person:Yasufumi Hayashi,STARRED_ACTORS
Movie:Godzilla vs. Destoroyah,Date:1995,RELEASE_YEAR
Movie:Godzilla vs. Destoroyah,Language;Text:Japanese,IN_LANGUAGE
Movie:Godzilla vs. Destoroyah,Text:kaiju,HAS_TAGS
Movie:Godzilla vs. Destoroyah,Text:godzilla,HAS_TAGS
Movie:Godzilla vs. Destoroyah,Text:toho,HAS_TAGS
Movie:School for Scoundrels,Person;Organization:Robert Hamer,DIRECTED_BY
Movie:School for Scoundrels,Person;Organization:Stephen Potter,WRITTEN_BY
Movie:School for Scoundrels,Person:Ian Carmichael,STARRED_ACTORS
Movie:School for Scoundrels,Date:1960,RELEASE_YEAR
Movie:School for Scoundrels,Text:Comedy,HAS_GENRE
Movie:School for Scoundrels,Text:comedy,HAS_TAGS
Movie:School for Scoundrels,Text:british,HAS_TAGS
Movie:School for Scoundrels,Text:british comedy,HAS_TAGS
Movie:Bringing Out the Dead,Person;Organization:Martin Scorsese,DIRECTED_BY
Movie:Bringing Out the Dead,Person;Organization:Paul Schrader,WRITTEN_BY
Movie:Bringing Out the Dead,Person;Organization:Joe Connelly,WRITTEN_BY
Movie:Bringing Out the Dead,Person:Nicolas Cage,STARRED_ACTORS
Movie:Bringing Out the Dead,Person:John Goodman,STARRED_ACTORS
Movie:Bringing Out the Dead,Person:Ving Rhames,STARRED_ACTORS
Movie:Bringing Out the Dead,Person:Patricia Arquette,STARRED_ACTORS
Movie:Bringing Out the Dead,Date:1999,RELEASE_YEAR
Movie:Bringing Out the Dead,Text:Drama,HAS_GENRE
Movie:Bringing Out the Dead,Number:good,HAS_IMDB_RATING
Movie:Bringing Out the Dead,Text:drama,HAS_TAGS
Movie:Bringing Out the Dead,Text:martin scorsese,HAS_TAGS
Movie:Bringing Out the Dead,Text:nicolas cage,HAS_TAGS
Movie:Bringing Out the Dead,Text:john goodman,HAS_TAGS
Movie:Man in the Saddle,Person:Randolph Scott,STARRED_ACTORS
Movie:Man in the Saddle,Person:Joan Leslie,STARRED_ACTORS
Movie:Man in the Saddle,Date:1951,RELEASE_YEAR
Movie:Man in the Saddle,Text:Western,HAS_GENRE
Movie:Raw Deal,Person;Organization:John Irvin,DIRECTED_BY
Movie:Raw Deal,Person:Arnold Schwarzenegger,STARRED_ACTORS
Movie:Raw Deal,Person:Sam Wanamaker,STARRED_ACTORS
Movie:Raw Deal,Person:Kathryn Harrold,STARRED_ACTORS
Movie:Raw Deal,Date:1986,RELEASE_YEAR
Movie:Raw Deal,Text:Action,HAS_GENRE
Movie:Raw Deal,Text:arnold schwarzenegger,HAS_TAGS
Movie:Up in the Air,Person;Organization:Jason Reitman,DIRECTED_BY
Movie:Up in the Air,Person;Organization:Sheldon Turner,WRITTEN_BY
Movie:Up in the Air,Person;Organization:Jason Reitman,WRITTEN_BY
Movie:Up in the Air,Person;Organization:Walter Kirn,WRITTEN_BY
Movie:Up in the Air,Person:George Clooney,STARRED_ACTORS
Movie:Up in the Air,Date:2009,RELEASE_YEAR
Movie:Up in the Air,Text:Drama,HAS_GENRE
Movie:Up in the Air,Text:drama,HAS_TAGS
Movie:Up in the Air,Text:r,HAS_TAGS
Movie:Up in the Air,Text:george clooney,HAS_TAGS
Movie:Up in the Air,Text:las vegas,HAS_TAGS
Movie:Up in the Air,Text:travel,HAS_TAGS
Movie:Up in the Air,Text:jason reitman,HAS_TAGS
Movie:Up in the Air,Text:detroit,HAS_TAGS
Movie:Up in the Air,Text:miami,HAS_TAGS
Movie:Up in the Air,Text:corporate,HAS_TAGS
Movie:The Story of Robin Hood and His Merrie Men,Person;Organization:Ken Annakin,DIRECTED_BY
Movie:The Story of Robin Hood and His Merrie Men,Person;Organization:Lawrence Edward Watkin,WRITTEN_BY
Movie:The Story of Robin Hood and His Merrie Men,Date:1952,RELEASE_YEAR
Movie:The Story of Robin Hood and His Merrie Men,Text:Action,HAS_GENRE
Movie:One Spy Too Many,Person:Robert Vaughn,STARRED_ACTORS
Movie:One Spy Too Many,Person:David McCallum,STARRED_ACTORS
Movie:One Spy Too Many,Date:1966,RELEASE_YEAR
Movie:The Love Parade,Person;Organization:Ernst Lubitsch,DIRECTED_BY
Movie:The Love Parade,Person;Organization:Ernest Vajda,WRITTEN_BY
Movie:The Love Parade,Person;Organization:Guy Bolton,WRITTEN_BY
Movie:The Love Parade,Person;Organization:Jules Chancel,WRITTEN_BY
Movie:The Love Parade,Person;Organization:Leon Xanrof,WRITTEN_BY
Movie:The Love Parade,Person:Maurice Chevalier,STARRED_ACTORS
Movie:The Love Parade,Person:Jeanette MacDonald,STARRED_ACTORS
Movie:The Love Parade,Date:1929,RELEASE_YEAR
Movie:The Love Parade,Language;Text:French,IN_LANGUAGE
Movie:The Love Parade,Text:Comedy,HAS_GENRE
Movie:The Love Parade,Text:Musical,HAS_GENRE
Movie:The Love Parade,Text:bd-r,HAS_TAGS
Movie:The Love Parade,Text:musical,HAS_TAGS
Movie:The Love Parade,Text:ernst lubitsch,HAS_TAGS
Movie:Roustabout,Person;Organization:John Rich,DIRECTED_BY
Movie:Roustabout,Person;Organization:Allan Weiss,WRITTEN_BY
Movie:Roustabout,Person;Organization:Anthony Lawrence,WRITTEN_BY
Movie:Roustabout,Person:Elvis Presley,STARRED_ACTORS
Movie:Roustabout,Date:1964,RELEASE_YEAR
Movie:Roustabout,Text:Music,HAS_GENRE
Movie:Roustabout,Text:Musical,HAS_GENRE
Movie:The Education of Little Tree,Person;Organization:Richard Friedenberg,DIRECTED_BY
Movie:The Education of Little Tree,Person;Organization:Richard Friedenberg,WRITTEN_BY
Movie:The Education of Little Tree,Person;Organization:Forrest Carter,WRITTEN_BY
Movie:The Education of Little Tree,Date:1997,RELEASE_YEAR
Movie:Tales from the Organ Trade,Person;Organization:Ric Esther Bienstock,DIRECTED_BY
Movie:Tales from the Organ Trade,Person;Organization:Ric Esther Bienstock,WRITTEN_BY
Movie:Tales from the Organ Trade,Person:David Cronenberg,STARRED_ACTORS
Movie:Tales from the Organ Trade,Date:2013,RELEASE_YEAR
Movie:Tales from the Organ Trade,Text:Documentary,HAS_GENRE
Movie:The Battle of Shaker Heights,Person;Organization:Kyle Rankin,DIRECTED_BY
Movie:The Battle of Shaker Heights,Person;Organization:Efram Potelle,DIRECTED_BY
Movie:The Battle of Shaker Heights,Person:Amy Smart,STARRED_ACTORS
Movie:The Battle of Shaker Heights,Person:Elden Henson,STARRED_ACTORS
Movie:The Battle of Shaker Heights,Date:2003,RELEASE_YEAR
Movie:The Battle of Shaker Heights,Text:Drama,HAS_GENRE
Movie:The Battle of Shaker Heights,Text:Comedy,HAS_GENRE
Movie:The Battle of Shaker Heights,Text:project greenlight,HAS_TAGS
Movie:Youth Without Youth,Person;Organization:Francis Ford Coppola,DIRECTED_BY
Movie:Youth Without Youth,Person;Organization:Francis Ford Coppola,WRITTEN_BY
Movie:Youth Without Youth,Person;Organization:Mircea Eliade,WRITTEN_BY
Movie:Youth Without Youth,Date:2007,RELEASE_YEAR
Movie:Youth Without Youth,Language;Text:German,IN_LANGUAGE
Movie:Youth Without Youth,Language;Text:Romanian,IN_LANGUAGE
Movie:Youth Without Youth,Text:Drama,HAS_GENRE
Movie:Youth Without Youth,Text:Fantasy,HAS_GENRE
Movie:Youth Without Youth,Text:r,HAS_TAGS
Movie:Youth Without Youth,Text:francis ford coppola,HAS_TAGS
Movie:Man of the Year,Person;Organization:Barry Levinson,DIRECTED_BY
Movie:Man of the Year,Person;Organization:Barry Levinson,WRITTEN_BY
Movie:Man of the Year,Person:Robin Williams,STARRED_ACTORS
Movie:Man of the Year,Person:Christopher Walken,STARRED_ACTORS
Movie:Man of the Year,Person:Laura Linney,STARRED_ACTORS
Movie:Man of the Year,Person:Lewis Black,STARRED_ACTORS
Movie:Man of the Year,Date:2006,RELEASE_YEAR
Movie:Man of the Year,Text:Drama,HAS_GENRE
Movie:Man of the Year,Text:Comedy,HAS_GENRE
Movie:Man of the Year,Text:comedy,HAS_TAGS
Movie:Man of the Year,Text:robin williams,HAS_TAGS
Movie:Man of the Year,Text:christopher walken,HAS_TAGS
Movie:Man of the Year,Text:jeff goldblum,HAS_TAGS
Movie:Man of the Year,Text:president,HAS_TAGS
Movie:Man of the Year,Text:barry levinson,HAS_TAGS
Movie:Man of the Year,Text:laura linney,HAS_TAGS
Movie:Citadel,Person:Aneurin Barnard,STARRED_ACTORS
Movie:Citadel,Date:2012,RELEASE_YEAR
Movie:Citadel,Text:Horror,HAS_GENRE
Movie:La Femme Nikita,Person;Organization:Luc Besson,DIRECTED_BY
Movie:La Femme Nikita,Person;Organization:Luc Besson,WRITTEN_BY
Movie:La Femme Nikita,Language;Text:French,IN_LANGUAGE
Movie:La Femme Nikita,Text:Action,HAS_GENRE
Movie:La Femme Nikita,Text:action,HAS_TAGS
Movie:La Femme Nikita,Text:r,HAS_TAGS
Movie:La Femme Nikita,Text:french,HAS_TAGS
Movie:La Femme Nikita,Text:luc besson,HAS_TAGS
Movie:Behind the Sun,Person;Organization:Walter Salles,DIRECTED_BY
Movie:Behind the Sun,Person;Organization:Walter Salles,WRITTEN_BY
Movie:Behind the Sun,Person;Organization:Ismail Kadare,WRITTEN_BY
Movie:Behind the Sun,Person:Rodrigo Santoro,STARRED_ACTORS
Movie:Behind the Sun,Date:2001,RELEASE_YEAR
Movie:Behind the Sun,Language;Text:Portuguese,IN_LANGUAGE
Movie:Behind the Sun,Text:walter salles,HAS_TAGS
Movie:Geography Club,Person;Organization:Gary Entin,DIRECTED_BY
Movie:Geography Club,Person;Organization:Edmund Entin,WRITTEN_BY
Movie:Geography Club,Person;Organization:Brent Hartinger,WRITTEN_BY
Movie:Geography Club,Person:Meaghan Martin,STARRED_ACTORS
Movie:Geography Club,Person:Justin Deeley,STARRED_ACTORS
Movie:Geography Club,Person:Ana Gasteyer,STARRED_ACTORS
Movie:Geography Club,Person:Cameron Deane Stewart,STARRED_ACTORS
Movie:Geography Club,Text:Comedy,HAS_GENRE
Movie:Mine Games,Person;Organization:Richard Gray,DIRECTED_BY
Movie:Mine Games,Person;Organization:Richard Gray,WRITTEN_BY
Movie:Mine Games,Person:Briana Evigan,STARRED_ACTORS
Movie:Mine Games,Person:Joseph Cross,STARRED_ACTORS
Movie:Mine Games,Person:Julianna Guill,STARRED_ACTORS
Movie:Mine Games,Text:Thriller,HAS_GENRE
Movie:Used People,Person;Organization:Beeban Kidron,DIRECTED_BY
Movie:Used People,Person;Organization:Todd Graff,WRITTEN_BY
Movie:Used People,Date:1992,RELEASE_YEAR
Movie:Used People,Text:Comedy,HAS_GENRE
Movie:Girlfight,Person;Organization:Karyn Kusama,DIRECTED_BY
Movie:Girlfight,Person;Organization:Karyn Kusama,WRITTEN_BY
Movie:Girlfight,Person:Michelle Rodriguez,STARRED_ACTORS
Movie:Girlfight,Date:2000,RELEASE_YEAR
Movie:Girlfight,Text:Drama,HAS_GENRE
Movie:Girlfight,Text:Sport,HAS_GENRE
Movie:Girlfight,Text:drama,HAS_TAGS
Movie:Girlfight,Text:sports,HAS_TAGS
Movie:Girlfight,Text:michelle rodriguez,HAS_TAGS
Movie:Girlfight,Text:karyn kusama,HAS_TAGS
Movie:Inside Man,Person;Organization:Spike Lee,DIRECTED_BY
Movie:Inside Man,Person;Organization:Russell Gewirtz,WRITTEN_BY
Movie:Inside Man,Person:Denzel Washington,STARRED_ACTORS
Movie:Inside Man,Person:Christopher Plummer,STARRED_ACTORS
Movie:Inside Man,Person:Jodie Foster,STARRED_ACTORS
Movie:Inside Man,Person:Clive Owen,STARRED_ACTORS
Movie:Inside Man,Date:2006,RELEASE_YEAR
Movie:Inside Man,Text:Thriller,HAS_GENRE
Movie:Inside Man,Text:Crime,HAS_GENRE
Movie:Inside Man,Text:r,HAS_TAGS
Movie:Inside Man,Text:new york city,HAS_TAGS
Movie:Inside Man,Text:heist,HAS_TAGS
Movie:Inside Man,Text:denzel washington,HAS_TAGS
Movie:Inside Man,Text:own,HAS_TAGS
Movie:Inside Man,Text:jodie foster,HAS_TAGS
Movie:Inside Man,Text:clive owen,HAS_TAGS
Movie:Inside Man,Text:willem dafoe,HAS_TAGS
Movie:Inside Man,Text:christopher plummer,HAS_TAGS
Movie:Inside Man,Text:spike lee,HAS_TAGS
Movie:The Winning Season,Person;Organization:James C. Strouse,DIRECTED_BY
Movie:The Winning Season,Person;Organization:James C. Strouse,WRITTEN_BY
Movie:The Winning Season,Person:Sam Rockwell,STARRED_ACTORS
Movie:The Winning Season,Date:2009,RELEASE_YEAR
Movie:The Winning Season,Text:Comedy,HAS_GENRE
Movie:The Winning Season,Text:Sport,HAS_GENRE
Movie:The Winning Season,Text:sam rockwell,HAS_TAGS
Movie:Caravaggio,Person;Organization:Derek Jarman,DIRECTED_BY
Movie:Caravaggio,Person;Organization:Derek Jarman,WRITTEN_BY
Movie:Caravaggio,Date:1986,RELEASE_YEAR
Movie:Silent Trigger,Person;Organization:Russell Mulcahy,DIRECTED_BY
Movie:Silent Trigger,Person:Dolph Lundgren,STARRED_ACTORS
Movie:Silent Trigger,Person:Gina Bellman,STARRED_ACTORS
Movie:Silent Trigger,Date:1996,RELEASE_YEAR
Movie:Billy Jack,Person;Organization:Tom Laughlin,DIRECTED_BY
Movie:Billy Jack,Person;Organization:Tom Laughlin,WRITTEN_BY
Movie:Billy Jack,Person:Tom Laughlin,STARRED_ACTORS
Movie:Billy Jack,Date:1971,RELEASE_YEAR
Movie:Billy Jack,Text:Drama,HAS_GENRE
Movie:Billy Jack,Text:Action,HAS_GENRE
Movie:Screwed,Person;Organization:Scott Alexander,DIRECTED_BY
Movie:Screwed,Person;Organization:Larry Karaszewski,DIRECTED_BY
Movie:Screwed,Person;Organization:Scott Alexander,WRITTEN_BY
Movie:Screwed,Person;Organization:Larry Karaszewski,WRITTEN_BY
Movie:Screwed,Person:Danny DeVito,STARRED_ACTORS
Movie:Screwed,Person:Dave Chappelle,STARRED_ACTORS
Movie:Screwed,Person:Elaine Stritch,STARRED_ACTORS
Movie:Screwed,Person:Norm MacDonald,STARRED_ACTORS
Movie:Screwed,Date:2000,RELEASE_YEAR
Movie:Screwed,Text:Comedy,HAS_GENRE
Movie:For the Moment,Person;Organization:Aaron Kim Johnston,DIRECTED_BY
Movie:For the Moment,Person;Organization:Aaron Kim Johnston,WRITTEN_BY
Movie:For the Moment,Person:Russell Crowe,STARRED_ACTORS
Movie:For the Moment,Person:Christianne Hirt,STARRED_ACTORS
Movie:For the Moment,Date:1993,RELEASE_YEAR
Movie:For the Moment,Text:Romance,HAS_GENRE
Movie:For the Moment,Text:War,HAS_GENRE
Movie:For the Moment,Text:russell crowe,HAS_TAGS
Movie:Siam Sunset,Person;Organization:John Polson,DIRECTED_BY
Movie:Siam Sunset,Person:Linus Roache,STARRED_ACTORS
Movie:Siam Sunset,Person:Danielle Cormack,STARRED_ACTORS
Movie:Siam Sunset,Date:1999,RELEASE_YEAR
Movie:Siam Sunset,Text:Comedy,HAS_GENRE
Movie:Gervaise,Person;Organization:René Clément,DIRECTED_BY
Movie:Gervaise,Person;Organization:Émile Zola,WRITTEN_BY
Movie:Gervaise,Person:François Périer,STARRED_ACTORS
Movie:Gervaise,Person:Maria Schell,STARRED_ACTORS
Movie:Gervaise,Date:1956,RELEASE_YEAR
Movie:Gervaise,Language;Text:French,IN_LANGUAGE
Movie:Gervaise,Text:rené clément,HAS_TAGS
Movie:The Contractor,Person;Organization:Josef Rusnak,DIRECTED_BY
Movie:The Contractor,Person:Wesley Snipes,STARRED_ACTORS
Movie:The Contractor,Person:Lena Headey,STARRED_ACTORS
Movie:The Contractor,Person:Ralph Brown,STARRED_ACTORS
Movie:The Contractor,Person:Eliza Bennett,STARRED_ACTORS
Movie:The Contractor,Date:2007,RELEASE_YEAR
Movie:The Contractor,Text:Action,HAS_GENRE
Movie:The Polar Express,Person;Organization:Robert Zemeckis,DIRECTED_BY
Movie:The Polar Express,Person;Organization:Robert Zemeckis,WRITTEN_BY
Movie:The Polar Express,Person;Organization:Chris Van Allsburg,WRITTEN_BY
Movie:The Polar Express,Person:Tom Hanks,STARRED_ACTORS
Movie:The Polar Express,Person:Eddie Deezen,STARRED_ACTORS
Movie:The Polar Express,Person:Nona Gaye,STARRED_ACTORS
Movie:The Polar Express,Date:2004,RELEASE_YEAR
Movie:The Polar Express,Text:tom hanks,HAS_TAGS
Movie:The Polar Express,Text:christmas,HAS_TAGS
Movie:The Polar Express,Text:children,HAS_TAGS
Movie:The Polar Express,Text:3d,HAS_TAGS
Movie:The Polar Express,Text:chris van allsburg,HAS_TAGS
Movie:Interiors,Person;Organization:Woody Allen,DIRECTED_BY
Movie:Interiors,Person;Organization:Woody Allen,WRITTEN_BY
Movie:Interiors,Person:Diane Keaton,STARRED_ACTORS
Movie:Interiors,Person:Richard Jordan,STARRED_ACTORS
Movie:Interiors,Person:Mary Beth Hurt,STARRED_ACTORS
Movie:Interiors,Person:Kristin Griffith,STARRED_ACTORS
Movie:Interiors,Date:1978,RELEASE_YEAR
Movie:Interiors,Text:Drama,HAS_GENRE
Movie:Interiors,Text:woody allen,HAS_TAGS
Movie:Brooklyn Bridge,Person;Organization:Ken Burns,DIRECTED_BY
Movie:Brooklyn Bridge,Person:Arthur Miller,STARRED_ACTORS
Movie:Brooklyn Bridge,Date:1981,RELEASE_YEAR
Movie:Brooklyn Bridge,Text:History,HAS_GENRE
Movie:Brooklyn Bridge,Text:Documentary,HAS_GENRE
Movie:Brooklyn Bridge,Text:ken burns,HAS_TAGS
Movie:Monster House,Person;Organization:Gil Kenan,DIRECTED_BY
Movie:Monster House,Person:Steve Buscemi,STARRED_ACTORS
Movie:Monster House,Person:Catherine O'Hara,STARRED_ACTORS
Movie:Monster House,Person:Mitchel Musso,STARRED_ACTORS
Movie:Monster House,Date:2006,RELEASE_YEAR
Movie:Monster House,Text:Comedy,HAS_GENRE
Movie:Monster House,Text:house,HAS_TAGS
Movie:Monster House,Text:motion capture,HAS_TAGS
Movie:Fun Size,Person;Organization:Josh Schwartz,DIRECTED_BY
Movie:Fun Size,Person;Organization:Max Werner,WRITTEN_BY
Movie:Fun Size,Person:Victoria Justice,STARRED_ACTORS
Movie:Fun Size,Person:Chelsea Handler,STARRED_ACTORS
Movie:Fun Size,Date:2012,RELEASE_YEAR
Movie:Fun Size,Text:Comedy,HAS_GENRE
Movie:The Purple Rose of Cairo,Person;Organization:Woody Allen,DIRECTED_BY
Movie:The Purple Rose of Cairo,Person;Organization:Woody Allen,WRITTEN_BY
Movie:The Purple Rose of Cairo,Date:1985,RELEASE_YEAR
Movie:The Purple Rose of Cairo,Text:Comedy,HAS_GENRE
Movie:The Purple Rose of Cairo,Text:Fantasy,HAS_GENRE
Movie:The Purple Rose of Cairo,Text:fantasy,HAS_TAGS
Movie:The Purple Rose of Cairo,Text:woody allen,HAS_TAGS
Movie:Broken Lance,Person;Organization:Edward Dmytryk,DIRECTED_BY
Movie:Broken Lance,Person:Robert Wagner,STARRED_ACTORS
Movie:Broken Lance,Person:Spencer Tracy,STARRED_ACTORS
Movie:Broken Lance,Person:Richard Widmark,STARRED_ACTORS
Movie:Broken Lance,Person:Jean Peters,STARRED_ACTORS
Movie:Broken Lance,Date:1954,RELEASE_YEAR
Movie:Broken Lance,Text:Western,HAS_GENRE
Movie:Broken Lance,Text:edward dmytryk,HAS_TAGS
Movie:Force 10 from Navarone,Person;Organization:Guy Hamilton,DIRECTED_BY
Movie:Force 10 from Navarone,Person;Organization:Alistair MacLean,WRITTEN_BY
Movie:Force 10 from Navarone,Person:Harrison Ford,STARRED_ACTORS
Movie:Force 10 from Navarone,Person:Robert Shaw,STARRED_ACTORS
Movie:Force 10 from Navarone,Person:Edward Fox,STARRED_ACTORS
Movie:Force 10 from Navarone,Person:Barbara Bach,STARRED_ACTORS
Movie:Force 10 from Navarone,Date:1978,RELEASE_YEAR
Movie:Force 10 from Navarone,Text:War,HAS_GENRE
Movie:Force 10 from Navarone,Text:gregory peck,HAS_TAGS
Movie:Honeymoon,Person;Organization:Leigh Janiak,DIRECTED_BY
Movie:Honeymoon,Person;Organization:Leigh Janiak,WRITTEN_BY
Movie:Honeymoon,Person:Harry Treadaway,STARRED_ACTORS
Movie:Honeymoon,Person:Rose Leslie,STARRED_ACTORS
Movie:Honeymoon,Date:2014,RELEASE_YEAR
Movie:Honeymoon,Text:Horror,HAS_GENRE
Movie:The Landlord,Person;Organization:Hal Ashby,DIRECTED_BY
Movie:The Landlord,Person;Organization:Kristin Hunter,WRITTEN_BY
Movie:The Landlord,Person:Beau Bridges,STARRED_ACTORS
Movie:The Landlord,Person:Lee Grant,STARRED_ACTORS
Movie:The Landlord,Person:Pearl Bailey,STARRED_ACTORS
Movie:The Landlord,Person:Diana Sands,STARRED_ACTORS
Movie:The Landlord,Date:1970,RELEASE_YEAR
Movie:The Landlord,Text:bd-r,HAS_TAGS
Movie:Saps at Sea,Person;Organization:Gordon Douglas,DIRECTED_BY
Movie:Saps at Sea,Date:1940,RELEASE_YEAR
Movie:Abominable,Person;Organization:Ryan Schifrin,DIRECTED_BY
Movie:Abominable,Person;Organization:Ryan Schifrin,WRITTEN_BY
Movie:Abominable,Person:Matt McCoy,STARRED_ACTORS
Movie:Abominable,Person:Haley Joel,STARRED_ACTORS
Movie:Abominable,Date:2006,RELEASE_YEAR
Movie:Abominable,Text:Horror,HAS_GENRE
Movie:Pygmalion,Person;Organization:Leslie Howard,DIRECTED_BY
Movie:Pygmalion,Person;Organization:George Bernard Shaw,WRITTEN_BY
